thermal_shipper_temp_reading,room_temp_reading,room_humidity_reading
2.943339781,29.0021127,31.01899404
0.801939477,36.14381771,41.61892849
2.24697798,34.11016231,69.2104538
-0.524273821,15.59710177,65.55636698
4.877673108,36.77676995,26.37277684
-27.48381819,-11.75397186,7.436561218
-11.48381819,-7.753971856,11.43656122
5.575510521,36.882739,37.65899651
2.611492924,19.54010425,52.1447895
1.937572512,13.30155774,27.65427763
-0.137308269,16.83805488,89.55528775
3.918151902,22.81323366,31.57586927
-27.48381819,-11.75397186,7.436561218
-0.13500364,35.8219175,78.08871915
-1.010563526,10.20856392,89.61247789
3.535288167,25.32241908,50.00572525
1.082674262,22.52233009,81.18661641
-0.59610885,16.66323431,87.02776073
2.602403162,13.59596102,32.10259014
0.999951807,20.12845514,53.56052623
6.184954069,38.28729112,24.20075732
2.817845625,19.69608796,63.45068084
-0.422823513,25.56371865,60.69843098
5.068516513,31.09056877,34.28883993
3.654155728,20.90888807,75.85319312
5.573288222,39.15346248,22.60881059
3.541182191,38.87341885,76.43591269
1.691443571,17.55346887,21.86517038
0.437284419,24.91745518,65.97801685
2.312677208,19.02634929,25.51386597
1.371558191,18.54521483,37.58578635
-2.383771739,11.10660842,70.53393445
18.57328822,109.1534625,92.60881059
5.573288222,39.15346248,22.60881059
-2.996718365,11.54436254,84.06737887
2.930916986,18.35939393,23.47440478
2.108694291,37.24797658,76.77558556
2.038260034,17.18685672,24.5690399
21.57328822,154.1534625,112.6088106
3.654730294,24.68358281,28.35233727
0.918944101,39.56951362,89.58715982
3.686849626,17.26165815,32.61304235
1.718655821,30.16406642,82.77332924
21.57328822,154.1534625,112.6088106
1.270023051,17.12912632,46.86493393
18.57328822,109.1534625,92.60881059
0.063830931,21.03349398,74.53638776
4.290135022,28.96917492,47.48515573
3.111194091,29.00589132,31.32698983
1.957688767,26.07324052,50.36339207
2.510722237,12.7086931,74.03213515
-0.243480091,35.05907487,74.65339339
2.690684613,19.62340195,36.13771545
1.85499217,15.59555531,32.24759479
-1.475550469,11.22325425,84.43924915
17.57328822,119.1534625,72.60881059
0.46522932,30.32693086,71.4316933
1.275152592,10.49763487,23.24949698
1.347239766,25.36279175,78.65300356
0.789197148,16.79487326,83.37903693
0.226337211,29.35518371,40.8193387
0.461977101,15.23099287,25.17549505
3.212250629,30.72813214,53.64791754
3.0639742,21.60206039,40.89241257
1.154723773,38.10189966,49.19953
1.396546806,14.12562832,66.54898174
2.267850837,20.23199053,34.68782252
2.211697925,13.40420564,44.98660987
0.75750648,37.74080855,74.77937432
0.293815653,36.3201806,65.0633365
1.168880179,17.73824883,42.83928438
37.57328822,219.1534625,82.60881059
17.57328822,119.1534625,72.60881059
1.006606945,26.65602435,61.47399067
5.290046644,25.88951735,36.76477828
0.174988571,17.25556873,20.01717034
-1.797974647,12.79308303,76.19943749
1.184554282,36.91647274,77.58434887
2.295616015,37.01254171,68.8323151
4.697791961,28.99304372,25.3606652
2.266854193,20.17089373,60.96556013
37.57328822,219.1534625,82.60881059
3.536209342,31.77867037,47.27678241
1.403296967,36.9133078,33.8600514
0.108011928,36.61259273,61.13391081
3.1684884,33.39626638,77.84146391
5.37898986,29.26094938,23.42089711
1.117122244,12.52419895,61.7865852
-0.996626923,14.84886142,65.02216567
2.103595748,36.95662566,62.16569275
0.945872607,28.19287179,65.5023579
-1.719319412,10.27591155,64.19627153
2.236573982,13.04414629,29.12827195
6.40143106,29.90505307,36.44557439
-0.894735,10.15184752,63.32958037
4.36565954,14.82424154,21.23852128
0.096585979,26.46201368,64.43211631
-0.558162248,30.75685593,66.57706366
4.600015733,29.55883779,36.74223319
0.25112186,16.72807928,61.86929808
4.174095586,31.36537664,57.38630425
4.005667024,17.11747262,38.24840837
0.938178106,19.76199094,52.40818083
3.070312718,32.39474215,83.67371706
1.141706634,29.48898697,49.86219463
-8.005516915,5.476702315,24.08909238
5.457522447,29.72838677,22.47455747
1.110914439,27.0492581,25.44600793
-8.005516915,5.476702315,24.08909238
2.253784902,21.03147409,74.47685345
3.544893743,17.95607103,44.51798264
1.286326322,17.3196893,35.93281819
3.817241551,39.19031664,72.31271979
0.900036315,21.79293174,31.89720438
2.812361279,36.76139666,37.25447675
2.73077013,28.93415878,50.16520103
3.791027339,33.84433911,43.20066483
-0.112551811,25.07911279,60.97745477
5.34168447,27.30711654,43.64884334
-0.713971898,24.77553081,47.50661451
-0.353068346,15.85728963,80.40206258
1.36535755,31.67356346,81.91720077
-2.675111578,18.42317087,77.93978336
1.032233738,10.72947899,80.53816529
-19.00551691,-8.476702315,34.08909238
0.41719857,15.31332038,65.23632503
3.363327117,38.21375753,59.00212166
-0.0691595,38.61785731,74.99116588
1.207884042,37.44593171,58.570034
5.066248466,21.10476101,27.77538752
-0.885908036,10.4636985,76.67060843
-1.922678637,37.84955688,73.24096195
-0.039382114,22.84552445,77.42104167
4.184108499,38.99964457,33.33006244
4.269256219,38.90859931,39.01319369
0.525580822,35.59028366,40.70261881
1.061101868,18.83346676,55.56563753
1.437745279,21.55293186,29.37139589
3.536125693,35.53410015,46.97672273
3.072716459,19.50766015,32.75107128
2.181799939,15.0847824,38.53338991
3.304006951,26.70403787,69.44713442
5.102480477,38.08464322,79.83678094
2.307513578,30.8808939,21.60341066
1.156573613,27.1018351,59.61278743
3.279912929,12.91529481,22.52418334
3.356455151,28.4502168,25.96744715
-1.581811639,39.7016155,69.35588242
-0.443196393,14.20252046,71.49256746
2.557277082,25.54988957,76.97864712
0.880161761,36.32119216,53.19690582
1.543736436,32.22305853,80.18652374
0.646071003,30.91047223,31.67868041
4.538489267,31.07452252,37.48014895
2.970062359,20.78473454,29.41515033
-0.762730547,18.80775533,75.82760824
3.000796255,34.28083466,36.00725829
1.637448728,34.30340184,30.88578699
17.57328822,119.1534625,72.60881059
3.270908378,37.39721658,25.39574185
4.12732438,25.34027197,23.14301941
1.688171553,25.04548884,27.4702354
7.691646593,33.94885537,20.01686188
3.84992336,29.49891792,68.7893108
5.248693929,31.05900632,59.35647252
6.938608971,33.87378008,34.69125763
2.902717418,36.70016025,36.31034636
-1.150601527,20.13985471,76.76780189
4.409580233,21.26748858,55.12740811
-0.374509888,12.8194582,68.896985
27.57328822,99.15346248,92.60881059
17.57328822,119.1534625,72.60881059
-0.905965386,23.96794054,87.92819605
2.89310493,26.27933904,59.59532944
-0.553623582,18.59623756,29.16873326
3.525947096,27.72499782,48.42630295
1.725530508,10.9150075,43.05361884
0.567506803,11.12044566,34.9861228
1.237036589,34.67801682,85.34079925
0.268633739,20.80571924,81.66439968
2.039708108,13.81181538,33.94029816
3.369426755,25.6672978,44.65035223
0.419403053,33.09980659,73.36207742
5.964280361,16.47463082,34.59542337
1.489803336,28.68671427,61.40954038
-0.389277721,12.56042395,68.98557595
2.783175927,11.55045164,65.7780628
-1.621937042,25.94063895,69.44860482
4.049841175,26.21905365,69.46897123
0.675659147,29.12289704,87.53641439
2.170263203,31.78274001,44.25492227
0.173011243,39.27556238,81.50132971
1.568923744,25.48901045,21.52649438
1.447423699,19.68869419,40.17420743
4.632238263,33.85558584,23.40590474
1.467027703,18.12496754,65.5842772
3.363172238,23.16914262,27.05532595
-1.489916585,12.35369144,79.19948046
1.822250052,10.7605223,65.26141787
8.797796002,38.87945244,22.01707807
4.248157062,35.07940362,70.03441558
0.531863666,30.87922618,80.34244631
1.666053407,22.26858833,66.27847054
3.262310458,15.1988296,22.13669512
1.872107322,14.69311128,80.05436839
-0.320166152,17.50728694,71.27247391
0.875724249,26.47679994,46.49159187
4.694358801,31.43787768,43.00411808
2.910787138,29.8059213,53.5874127
-1.858196407,18.39801691,80.69712257
5.040748599,38.64595842,37.64415463
6.617700603,32.1369075,27.06746679
-0.403804456,26.63062158,80.52454611
2.406645391,28.35162239,21.84028942
0.115406237,22.58800187,83.76979156
2.69353403,17.43192969,41.4021636
1.176768582,20.67918036,55.57558912
5.512141908,32.73538331,29.26068673
-0.723650991,10.43180466,83.15784786
1.241271645,13.48217922,72.48853564
-2.177773696,11.38007926,84.69089106
-2.110697674,11.22186407,67.82603358
3.409902995,35.66381752,32.92856437
1.012369062,31.10973578,41.57869021
2.332538186,24.22521487,54.07940026
-2.856957095,12.93502482,62.50807438
-0.446851227,24.74847625,84.85216061
1.647649021,24.20415312,46.87660261
-1.511101188,15.1960561,69.21504153
-0.521506557,23.01554948,87.27061942
2.668612352,21.95514203,30.66618444
2.731915924,28.47550294,80.38967121
0.871705789,29.05280953,49.44942493
0.10844175,11.35912029,71.26952432
2.930091827,21.23837844,40.54768371
2.676882156,28.77579747,43.37889528
2.667379944,25.09408776,21.89932574
-0.538932809,35.69469524,87.99829072
3.97684507,29.76080895,76.94168027
2.269051182,14.88803281,26.57425705
-1.759908527,12.11706242,89.9656157
4.991996882,29.27257835,62.3517218
-0.575086422,10.79533932,79.76100466
7.339260716,27.57326744,24.66625343
1.333133331,38.20690724,47.26158249
1.026935305,27.26422534,66.87557856
0.736962893,21.64509779,27.45036031
2.0355198,29.29864655,54.22319871
1.635024225,23.74758671,50.98745122
2.193661702,26.36850368,35.12281571
3.854282911,38.24394426,41.01888851
-0.840552012,21.58307913,87.69828481
3.707741986,38.83571691,40.20539402
2.83537212,37.16051926,34.93982938
2.874873518,15.87373404,57.53464197
-1.803393329,12.08083903,66.96706238
0.083053734,13.02334004,70.75651777
-2.374167413,10.54665477,72.79730291
0.901997588,12.83328882,22.57827441
1.578461938,30.4902032,47.56322803
-0.69295789,12.13565945,74.17706558
0.053077267,19.56926891,83.33964713
0.766834865,35.34625933,62.15400863
1.26648213,10.69815807,23.66147975
1.568427008,34.43405448,47.76520641
1.032804764,18.45564324,25.19589811
1.434951412,13.54494483,72.39765039
1.779964349,30.90211496,24.44538285
3.348796859,28.8682854,33.00117467
5.720171606,36.32416041,49.18708968
4.395181487,32.05213131,52.3853857
3.625794643,34.10442791,48.45371902
1.199834495,18.46103718,52.43776526
1.140944693,15.32318631,69.92674064
3.513494227,32.51844255,45.84881761
4.637316221,34.20504218,58.34253214
3.709144639,39.71515426,41.23584803
3.50180934,22.37853031,44.75392466
0.47916912,21.16054257,62.96592713
5.452752083,33.29238882,54.33462561
0.249013966,20.22410621,70.61254064
0.40198455,37.92271977,59.23770116
1.879286657,35.75238256,76.25018598
2.881956046,22.86982082,51.03857491
4.977017387,32.52613203,54.37235339
0.424501687,32.63628622,66.89799442
-1.081615618,13.09371607,35.48707611
4.101975111,37.0765872,47.01506759
2.027467854,25.15757117,63.73888708
2.261697566,34.79372398,22.02133885
0.936352268,19.60148803,50.58800035
2.16346484,36.86569685,61.91949554
1.016470713,21.67605036,87.71628724
-1.657603465,10.32512954,81.39115931
3.080282744,37.16145929,39.65193671
0.670564293,12.7386003,55.50470728
0.693323722,19.57940913,23.94900609
6.858718359,38.50185901,36.85280904
3.540928202,38.51821441,74.23991076
2.236017597,27.20313664,28.63198086
1.317136905,28.95511637,38.03833674
-1.519051281,23.45336566,86.08297512
0.876249232,18.79632315,77.66990603
-1.265974116,19.85993636,74.72793989
0.617613267,30.17555368,80.51902432
-0.902730054,32.57123588,72.47239806
4.764584778,33.74737131,28.44103513
3.429014005,33.68854428,56.15929285
0.441911274,12.73618309,51.09707446
2.684567246,24.83260914,41.78061048
0.447146359,11.7267628,78.38282868
2.274114481,26.48586647,52.48974417
4.284829411,23.24591504,24.2208321
1.948768059,36.63112548,39.24759086
2.820612691,20.52745038,36.00347406
-0.464797973,13.51201049,82.12352194
1.965919108,14.28975046,65.32066704
2.368774248,32.84531895,59.22633861
1.935340602,28.5465419,55.46544692
-0.807726605,13.03368028,65.50791193
1.847098973,12.52320418,72.84128827
-1.371714047,31.02907394,58.80692941
-0.298954147,12.18289019,85.67997906
1.016086915,34.65580178,88.37839195
0.35961024,31.18726681,89.67396216
-0.592806202,12.44046342,66.85737771
-1.093440998,12.54513142,85.28343267
4.262059208,39.59918736,48.31357867
-1.078319686,21.22812387,80.17146739
0.132357237,21.11926441,83.64220091
1.800048359,34.38398702,83.28983306
0.503157498,38.41745732,78.1592398
4.290713556,39.58003191,48.46194131
4.242342479,32.60134556,31.12352374
0.761484002,21.28778757,43.37694494
-2.217129057,12.5050215,73.71019985
2.298172142,33.31440748,36.30198579
2.204325868,26.75212749,53.47904454
1.179870401,22.72666028,59.57796626
4.696443308,37.19063155,62.27009937
-1.492140541,13.33592447,85.50078839
-0.170998433,24.77875313,66.30451143
0.267546022,10.34060934,75.04091713
-0.100629972,24.05981926,60.73148435
-1.934873222,11.68909827,78.35062232
0.267013448,13.56453749,38.45645291
-2.878022938,13.5257874,34.69143702
1.555810733,29.47630906,84.84240341
3.220923063,32.38134638,68.54366135
2.774796672,27.50106295,67.00679039
6.079126861,38.86517645,52.7106667
4.06671722,21.24611739,46.36880815
0.411267078,18.57136259,58.89838361
5.847675713,36.05797385,28.43964446
0.932833082,16.70787516,51.82987928
2.656926003,38.89667618,51.87573931
-0.981080991,10.36463424,57.68355591
2.286800922,39.0963648,64.42799301
-0.72767617,11.29479736,87.01228562
4.762544383,36.73429341,65.6518389
1.583032913,25.83103327,81.86076064
1.874868371,39.78894388,58.9412703
-1.539050706,12.21389694,63.88495178
4.269949603,26.61562853,24.88858672
5.795046121,39.07907607,29.3284606
3.38166112,25.69293533,60.57693046
2.100074174,28.88195914,47.6999009
1.995663534,30.87246067,75.91673639
2.746240616,23.63623194,58.02245124
-1.23193327,28.8267424,81.76037273
0.766439338,27.52942936,88.06321749
5.543271796,37.03474031,30.33446296
1.520029178,11.36339141,47.63794262
0.394485978,18.42889569,66.54867177
7.696941559,38.51234452,41.38421288
6.631956171,36.70791352,38.69226364
0.532978913,23.66970258,76.96169924
0.144482961,28.60397793,88.62649283
1.174249862,18.32143549,74.16623319
0.645202053,15.64363479,56.6573636
3.749619516,23.91095215,50.97578624
-0.729590457,20.60056684,57.77534044
1.769979906,27.50968336,52.39877915
1.500964768,12.33203911,55.20216397
5.716721118,39.23184423,34.24171354
-0.425841148,39.58632233,83.26193645
0.022518254,30.94485142,72.81745011
-1.289521012,26.08289099,67.66841959
-1.705922221,19.28582849,86.49474797
1.530183227,34.41385059,39.90760323
4.578832226,30.54193518,25.68115876
-0.060127665,14.87850818,77.82970622
1.007578512,37.32781553,89.88918746
2.482240398,34.67611729,60.49027066
6.434926236,38.4939974,24.11665715
-0.117883245,31.77158525,74.63276281
0.686821538,28.40245588,25.16243342
2.430447978,22.54729109,57.80097904
3.240376234,37.9818545,39.42727319
-0.132054854,35.98191669,84.05187464
1.387013732,11.3565601,51.59318493
-4.016990104,10.79100923,82.89243439
0.796223654,21.29390101,40.93567597
-0.507093475,34.31659992,47.11538087
2.035554034,39.61828388,86.29834318
4.107185352,14.51250673,34.09201157
0.897870101,27.82392146,60.49508062
0.5955701,21.4267257,47.195723
4.876989686,39.09743193,74.19168195
5.014972346,35.26356769,29.05074598
6.555392463,35.14986114,50.60504783
1.2010194,24.06079479,68.92528388
2.159857474,22.44458507,48.49113645
4.782604395,18.20221216,24.09722175
-0.52170867,11.6912649,69.35785829
3.203767009,35.94167129,55.22388294
0.767174518,34.38703027,20.79160807
5.461413121,39.9915302,62.88591267
2.356638155,39.89910511,84.39167158
3.116640149,26.66295117,27.77181637
3.600630435,33.06962246,61.34698645
0.511764473,38.3429719,71.00682172
3.474166489,35.48942172,24.95415691
3.492893562,17.42044305,21.58308207
1.792986115,23.51632406,52.49371067
0.288272138,13.87478245,75.38306811
4.673590823,38.62153082,31.25035871
1.836108275,28.18523903,78.56460906
-1.59329552,16.85928417,65.96040788
4.769712749,30.15102053,43.25213015
1.323165045,28.54384721,56.10780589
-0.218425581,20.74488154,87.59024858
0.681979716,13.40672777,35.15058794
1.835237864,30.14719587,54.96747784
1.71886106,25.60923103,63.71405893
4.936657127,33.16955175,29.66102238
4.760009822,25.60490503,23.0465462
5.158201594,35.56544501,20.94219671
1.625602852,26.55720516,42.72849996
3.978168055,26.82813915,25.17631061
2.177199994,36.29960808,76.26389668
-0.191572074,22.10448599,89.8123669
2.988817268,14.02045685,24.29126752
-1.341830292,10.86348029,50.29083932
1.134969441,32.65411767,21.80124861
5.176959369,28.60928654,29.37936235
2.784949656,31.12239304,42.60457926
1.884841502,16.38892485,47.55887491
-2.181474386,14.09114427,85.78480625
2.551541484,10.43633997,47.70857661
1.839909696,20.51762676,54.73943613
2.640934875,27.69753061,37.19083578
3.604981724,21.76732135,20.00875971
-2.447796741,23.12424766,82.95341197
4.98616793,37.12476083,25.72003299
1.900136255,20.44766401,87.49741887
3.556933026,25.41968467,29.15908729
2.51309887,33.50959038,62.34149365
-0.783855564,21.89628347,89.95874115
5.005776437,28.66260101,29.69252172
4.949804295,35.87091126,49.67601595
1.469162977,38.48561871,74.62965683
2.866525205,14.41220443,22.25331049
2.713844901,37.79762875,68.28479258
3.797698955,24.76348879,25.62613365
0.787824709,17.74733165,36.55640996
4.531305338,23.77407269,31.20533137
2.612247887,39.40097726,83.51355022
4.649863809,24.77854282,32.63197017
1.17171969,19.86254831,22.83038669
0.258632827,29.00202563,61.13379749
4.597896102,17.20436856,44.23266478
2.528312147,12.27589984,48.39943544
0.747288079,13.86639166,28.33439214
1.067545714,13.84137517,72.3764144
-0.348451027,14.55708081,62.10875548
-1.406342428,14.16481518,45.49519313
0.171736086,29.22624234,32.01024606
0.435575912,15.45640253,61.54162174
2.653113107,20.3700185,74.50180957
5.879056881,36.9036523,41.86780987
5.221591011,24.21884921,21.81022685
4.497485929,30.02673216,35.00407893
0.604614238,15.16959614,67.76784732
0.842975869,15.76867056,89.23674642
-0.940540518,11.22605849,20.93633676
2.9199496,15.06805189,41.43074935
0.937190232,18.35771017,24.34146093
0.054724367,15.31031453,42.14445014
1.88918564,12.66107601,48.41400402
0.531986322,13.61907613,84.46034644
2.185810868,23.82336304,25.63925596
0.868321411,16.19001155,74.39938371
2.552837099,20.92809583,47.68740772
0.204860935,25.10251813,76.78839948
2.505053128,30.71184486,55.93815297
5.101775356,11.1793642,22.74974272
0.664158558,33.98231197,86.23441193
3.223493962,28.83701168,25.79138444
0.378395551,12.45277096,61.83784518
1.274468608,36.20735872,81.43674341
5.669176507,37.62617202,25.58388584
2.448472959,11.8323388,58.77253719
-0.424384729,18.30632944,77.70029129
-0.318710358,34.18603839,89.04272961
4.671995083,32.44779071,70.70291806
1.759106958,15.53563058,39.48340628
-2.377239798,16.2804797,68.96992309
3.434643807,21.11416308,69.40367385
2.692969412,24.53568956,68.99762085
3.266866569,28.54764315,79.7982306
4.952281986,21.06740919,26.11660438
6.975616783,23.87604148,27.58938918
0.444847826,32.42412814,64.8431987
-2.42200634,11.10049609,86.77167673
0.388480077,17.57310833,52.60870472
-0.003190008,31.40048758,87.23938911
1.586748878,36.85620513,85.66596817
-0.359999813,25.35032326,83.20368168
-1.372463859,25.96340456,83.68956824
-2.134256028,13.21516034,82.88231553
0.031994631,23.422371,77.39225685
2.88187612,25.97851799,68.6485271
1.779017597,17.27411511,21.7085725
3.559793849,18.07729693,29.25775145
0.680121913,21.31852489,29.39624382
-2.820523921,10.60213593,21.6478199
2.358018661,19.66237497,28.16912379
-1.499781594,16.34344021,84.38225035
-0.663428744,19.82492057,66.46630008
-0.231244576,13.59286395,41.84511128
0.833549079,36.71581842,75.53520086
0.590459259,27.80777361,54.18586409
2.194758256,30.37306957,29.94889258
-0.766514596,33.67513716,81.91514569
-0.884091162,24.95326597,43.70633624
-3.499357675,12.60760864,68.92014614
6.285873761,26.11319625,40.34159123
1.91540379,27.60523354,55.00498755
3.666247602,32.36318423,77.13768981
2.479871233,22.94978639,30.97441425
-1.254053813,13.82740908,88.40759767
3.065577924,18.51327717,24.9151146
2.180321677,20.89246889,57.38062368
-1.138341773,29.37751724,84.12178635
-0.167255954,27.12334914,86.19857194
2.71308145,20.68290178,36.2476274
1.555309703,39.59545746,30.07894869
3.227921438,28.17324458,70.70821002
4.158909013,17.11680375,22.93814978
-2.545653544,13.05347418,53.96672783
-1.647166589,14.58577418,75.74486588
0.934256262,17.37873185,59.21783072
3.086761155,14.8204412,33.1609286
3.144236818,15.59701072,54.09310096
-1.325188061,18.55285506,84.48923015
3.867131376,15.20120786,63.20490846
2.091940091,36.90296274,70.50434393
0.727585805,12.40701237,43.53847158
3.756428086,25.73534169,33.19386426
2.802628451,22.31190481,37.89495609
3.463340085,39.47135851,57.32243156
4.349587881,13.36116707,39.61541075
1.667745954,21.93566797,57.93753512
0.954728134,39.084113,69.54543492
0.766503483,35.96521378,71.40771133
6.083755947,34.51216213,31.52794578
1.172944241,17.73708481,72.53015942
-2.176269168,15.12662762,67.08816977
1.555623848,30.0592966,20.84035934
4.619657181,37.88127967,24.12105226
2.333147985,26.70288679,65.23746513
1.354802955,27.14838068,46.85927297
-0.191682091,18.39937281,30.22727997
2.46533324,33.084788,23.10775914
4.471863699,15.61131246,31.15788385
0.365193852,19.71037709,87.0259775
2.229952665,22.76309316,70.92959491
3.423352139,25.22831136,56.93937947
-1.507171865,17.27229197,85.907835
-0.381928558,13.44510474,63.33773064
1.04009389,28.31860127,70.79516318
2.501637549,18.6589166,39.7856273
3.316535477,27.43714664,61.22872905
4.765739969,14.63088146,30.0434071
3.249182552,24.43420306,48.31382016
4.713805923,25.97768298,22.32682275
4.287218634,11.5547061,35.16396613
2.440184488,20.09812835,25.24080406
2.829522611,14.03244031,47.14451737
0.1069256,11.90124911,79.01246152
4.569539401,39.69880697,46.45538744
-0.265469042,19.67061535,78.21477382
0.040530332,34.29623338,65.95488188
1.497820365,17.63921964,55.66706126
3.739012643,30.44508167,36.58241853
0.189972645,32.8068358,84.5509265
3.452111131,27.86916222,23.79405662
-0.319307183,24.14728566,68.22391124
-0.24893338,22.35522742,63.4867925
0.781514352,20.466048,50.87290656
1.954806718,37.88587433,36.82246687
2.109205209,34.91858223,50.14871558
2.910978102,38.95080732,81.09409079
1.628387161,13.7289167,78.57362772
4.010924768,31.92602426,85.8966875
3.137545083,38.1502137,41.54552446
2.98899488,15.43699198,47.09729109
2.638208159,11.99488802,21.31083069
0.567005847,32.23361948,86.00649963
3.173858614,27.2341934,43.05730643
4.764101517,35.2548633,48.29146751
-1.505450622,14.1931713,83.5463228
1.760726908,33.85801936,56.86189011
0.008601018,16.0488196,59.63221792
0.933991824,14.90967829,32.33629867
2.545811093,14.92797394,54.90620146
0.08422025,34.43724161,84.27460206
1.158655634,29.95591662,59.11026617
3.14309365,25.69196274,37.85814552
3.312847133,20.76491452,22.18266049
2.839770353,36.31601622,43.54112414
3.698699132,21.77335322,60.08136398
3.35469809,34.49798318,22.98293019
0.926501769,23.17404726,62.68548041
-1.591240914,21.30833288,56.6389679
0.188518659,23.88039357,74.84048284
0.818590181,19.04133622,22.02217206
0.135464853,32.42828141,74.65931414
-1.248697931,25.0816117,56.4613932
0.061028931,16.96638085,45.93705329
1.207291472,36.9872372,87.57680835
2.224982591,21.51673664,31.20836831
1.113862609,26.30658583,57.89275834
3.108625551,37.19416333,42.46870315
1.269026043,28.72713988,56.92404652
0.365824743,13.50694122,58.65928168
4.341087911,38.19496371,26.26137739
1.981621928,28.83124159,66.27946028
0.482588233,20.04716844,64.41370471
-0.925808784,14.17816218,73.86270922
5.232104315,33.82075568,26.34609456
3.724123573,28.60218268,40.80809828
1.276357639,26.00383276,65.50774198
5.995774996,36.81677749,29.57115781
2.118171384,33.65791634,67.43187476
2.006672185,14.55024639,24.13186976
1.660018534,19.35166203,43.44520871
0.029654436,17.45467419,79.26977856
0.146019267,32.31838878,74.20039033
-2.966507086,11.00597304,65.13325007
